awb,lat,lng,city,pincode,cluster
GS1567030423,19.1630236,72.8429366,Mumbai,400104,17
GS1075786625,19.114484,72.8505829,Mumbai,400069,9
GS1563259383,19.0094729,72.8546219,Mumbai,400043,40
GS1653915222,19.0871685,72.8430551,Mumbai,400055,16
GS1856301402,19.0707621,72.905428,Mumbai,400089,10
GS1934195469,18.9253803,72.8222315,Mumbai,400021,11
GS1085431622,19.0148198,72.8255097,Mumbai,400025,5
GS1085431622,19.0148198,72.8255097,Mumbai,400025,5
GS1142070469,19.21344757,72.95953369,Mumbai,400606,7
GS1743423309,19.0841012,72.9016814,Mumbai,400086,10
GS2010917001,19.21389126,72.95674591,Mumbai,400606,7
GS1008524340,19.1197125,72.8394051,Mumbai,400058,6
GS1185309702,19.140474,72.8577904,Mumbai,400060,17
GS1327248447,19.0567834,72.8982852,Mumbai,400071,10
GS1562134989,19.0585316,72.8478554,Mumbai,400060,16
GS1103135621,19.14772,72.9409131,Mumbai,400078,7
GS1757638678,19.1183329,72.8422894,Mumbai,400058,6
GS1014856698,19.0235188,72.8527304,Mumbai,400019,40
GS1814495637,19.1495814,72.8327628,Mumbai,400102,6
GS1260815519,19.1392611,72.8146897,Mumbai,400061,20
GS1004977054,19.0552812,72.8892082,Mumbai,400607,10
GS1691297721,19.0252534,72.8597866,Mumbai,400063,40
GS1110118020,19.1178548,72.8631304,Mumbai,400069,9
GS1472428905,19.0985461,72.8687386,Mumbai,400099,9
GS1472428905,19.0985461,72.8687386,Mumbai,400099,9
GS1962282372,19.1360673,72.8501546,Mumbai,400060,17
GS1630452491,18.95960617,72.82816315,Mumbai,400004,40
GS1312716872,19.2090663,72.8671437,Mumbai,400101,17
GS1350160491,19.2030215,73.00454,Mumbai,400605,15
GS2113990924,19.208441,72.982836,Mumbai,400601,7
GS2113990924,19.208441,72.982836,Mumbai,400601,7
GS1334682391,19.19138527,72.83605194,Mumbai,400064,0
GS1256102154,19.0825798,72.8512017,Mumbai,400055,16
GS1722247531,19.1764935,72.9717861,Mumbai,400081,15
GS1436907447,19.1695871,72.8529319,Mumbai,400063,17
GS1143091956,19.118675,72.8513023,Mumbai,400103,9
BZPPL00939824,19.0730785,72.8603404,Mumbai,400070,16
GS1151651528,19.1606405,72.8464246,Mumbai,400104,17
GS1370704181,18.950754,72.8020638,Mumbai,400006,11
GS1851928125,19.1151662,72.8870853,Mumbai,400072,10
GS1117272148,19.0575504,72.9088454,Mumbai,400071,10
GS1470208857,19.1500151,72.829617,Mumbai,400053,6
GS1523427987,19.1928429,72.9714491,Mumbai,400602,15
GS1843591333,19.175839,72.8689353,Mumbai,400097,17
GS1759255074,19.077981,72.8748094,Mumbai,400029,10
GS1056079905,19.0219569,72.8605661,Mumbai,400031,40
GS1057354495,19.135626,72.934301,Mumbai,400042,2
GS1732537266,19.0762321,72.9059694,Mumbai,400063,10
GS1864723169,19.1186646,72.8538833,Mumbai,400058,9
GS1864723169,19.1186646,72.8538833,Mumbai,400058,9
GS1864723169,19.2257812,72.8668682,Mumbai,400058,12
GS1969916764,19.0076125,72.8174219,Mumbai,400030,5
GS1280895128,19.1971344,72.8724754,Mumbai,400056,17
GS1280895128,19.1971344,72.8724754,Mumbai,400056,17
GS1755952254,18.99764061,72.84892273,Mumbai,400015,40
GS2115604057,19.11722565,72.90370941,Mumbai,400076,10
GS1075994859,19.2127718,72.8369689,Mumbai,400067,12
GS1192921443,19.2199651,72.9584863,Mumbai,400607,7
GS1709798015,19.2323377,72.9724967,Mumbai,400610,3
GS1961114898,19.2031242,72.8383416,Mumbai,400067,0
GS1217860605,19.0031958,72.849751,Mumbai,400012,40
GS1584869250,19.1835406,72.8549698,Mumbai,400097,17
GS1234108665,19.176162,72.8541405,Mumbai,400097,17
GS1197558939,19.0681147,72.8953712,Mumbai,400089,10
GS1686542192,19.1340229,72.9299724,Mumbai,400078,2
GS1863723349,19.2690241,72.9736579,Mumbai,400615,14
BZPPL00962075,19.2120532,72.9887592,Mumbai,400604,7
GS1733685040,19.2204271,72.8338696,Mumbai,400601,12
GS2069440977,19.2559896,72.9837361,Mumbai,400607,14
GS2077814368,19.2591372,72.9844401,Mumbai,400607,14
GS2143527444,19.1541274,72.8563999,Mumbai,400063,17
GS1835024215,19.2288208,72.978524,Mumbai,400607,3
GS2102975265,19.1883649,72.8561865,Mumbai,400097,17
GS1157475751,19.1936992,72.8593293,Mumbai,400101,17
GS1123550389,19.1719912,72.9521875,Mumbai,400080,7
GS2093627527,19.2401962,72.990514,Mumbai,400607,3
GS1985915822,18.9965274,72.836837,Mumbai,400012,40
GS1985915822,18.9965274,72.836837,Mumbai,400012,40
GS1176285190,19.1417481,72.8102584,Mumbai,400061,20
GS1315836156,18.969359,72.8179164,Mumbai,400034,40
GS1160084604,19.144701,72.8323026,Mumbai,400102,6
GS1296330468,19.1374729,72.8454577,Mumbai,400102,17
GS1296330468,19.1374729,72.8454577,Mumbai,400102,17
GS1496558606,19.2334047,72.9898806,Mumbai,400607,3
GS1086853011,19.1328156,72.839801,Mumbai,400102,6
GS1006671933,19.19725037,72.81659698,Mumbai,400095,0
GS1348659354,19.0834027,72.858081,Mumbai,400055,16
GS2079584672,19.0117748,72.8238953,Mumbai,400025,5
GS1399123274,19.0800893,72.8393273,Mumbai,400054,16
GS1179579711,19.141476,72.793997,Mumbai,400061,20
GS2126882874,19.0961829,72.8877422,Mumbai,400072,10
GS1537129180,19.0802553,72.9106756,Mumbai,400075,10
GS1652061783,19.1406002,72.86516571,Mumbai,400065,17
GS1652061783,19.1406002,72.86516571,Mumbai,400065,17
GS1585814380,19.2282022,72.971951,Mumbai,400610,7
GS2002026537,19.1483497,72.8404703,Mumbai,400102,17
GS1755084596,19.1090166,72.8895433,Mumbai,400072,10
GS1529156081,19.1146071,72.9040907,Mumbai,400076,10
GS1799418047,18.9064764,72.8053797,Mumbai,400005,11
GS1880700104,19.1293739,72.9330185,Mumbai,400042,2
GS1381220262,19.2156612,72.8482997,Mumbai,400092,12
GS1381220262,19.2156612,72.8482997,Mumbai,400092,12
GS1129823279,19.1980427,72.8737196,Mumbai,400101,17
GS1485107832,19.217832,72.8301198,Mumbai,400051,0
GS1146301945,19.14772,72.9409131,Mumbai,400078,7
GS1590191902,19.2339598,72.9875973,Mumbai,400607,3
GS1061700998,19.0582219,72.8822581,Mumbai,400097,10
GS1112128631,19.1269228,72.8221632,Mumbai,400053,6
GS1372617789,18.9761595,72.8117808,Mumbai,400034,8
GS1901743199,19.0158144,72.8250093,Mumbai,400067,5
GS1247447090,19.2546432,72.9735992,Mumbai,400607,13
GS1374213428,19.1364016,72.8296252,Mumbai,400005,6
GS1616674531,19.20526542,72.98313729,Mumbai,400601,15
GS1834452730,19.0420178,72.8417395,Mumbai,400016,16
GS1985915822,18.9965274,72.836837,Mumbai,400012,40
GS1985915822,18.9965274,72.836837,Mumbai,400012,40
GS1854161903,19.0854442,72.8459928,Mumbai,400055,16
GS1691382947,19.144763,72.8311179,Mumbai,400102,6
GS1112128631,19.1269228,72.8221632,Mumbai,400053,6
GS1134092291,19.064694,72.9173046,Mumbai,400043,19
GS1375429410,19.1859159,72.8418174,Mumbai,400064,17
GS1989615359,19.0142876,72.85303,Mumbai,400031,40
GS1903096579,19.1966557,72.9651595,Mumbai,400602,7
GS1201226106,19.1757039,72.8633086,Mumbai,400097,17
GS1287059843,19.0579769,72.9088827,Mumbai,400071,10
GS1759902142,19.11582184,72.8612442,Mumbai,400053,9
GS1759902142,19.125281,72.8669715,Mumbai,400053,17
GS2076108034,19.1286536,72.8598553,Mumbai,400093,17
GS1290631585,19.0308885,72.8440601,Mumbai,400016,16
GS1325331384,19.2096109,72.8524443,Mumbai,400067,12
GS1947473426,19.213288,72.9859824,Mumbai,400601,7
GS1660493626,19.1358918,72.9087919,Mumbai,400076,17
GS1821864319,19.0580221,72.8824983,Mumbai,400024,10
GS1327880022,19.2577528,72.9876319,Mumbai,400607,14
GS1587930435,19.2215991,72.9774656,Mumbai,400607,7
GS1731013286,19.1976366,72.8388631,Mumbai,400064,0
GS1731013286,19.1976366,72.8388631,Mumbai,400064,0
GS1052945879,19.2036245,72.8279005,Mumbai,400067,0
GS1833907694,19.1528611,72.8313354,Mumbai,400053,6
GS2097377317,19.1435906,72.8246291,Mumbai,400102,6
GS1384072063,19.1751606,72.8706767,Mumbai,400063,17
GS1853475283,19.1652861,72.8378909,Mumbai,400104,17
GS1944222442,19.0042672,72.8433945,Mumbai,400012,40
GS1639292782,19.1897967,72.845084,Mumbai,400064,17
GS1996730363,19.1771981,72.8408402,Mumbai,400059,17
GS2129897463,18.9501447,72.8246481,Mumbai,400002,11
GS2129897463,18.9501447,72.8246481,Mumbai,400002,11
GS1681050111,18.9555873,72.7983923,Mumbai,400006,8
GS1627371913,19.1142289,72.8391621,Mumbai,400103,9
GS1591585692,19.0016213,72.8442071,Mumbai,400012,40
GS2078657866,19.075262,72.8763617,Mumbai,400070,10
GS2045968518,19.1146311,72.8268994,Mumbai,400049,6
GS2045968518,19.1146311,72.8268994,Mumbai,400049,6
GS1779764807,18.9715715,72.8099571,Mumbai,400026,8
GS1048745940,19.24271965,72.97712708,Mumbai,400607,3
GS1768271921,19.06177711,72.83099365,Mumbai,400050,16
GS1136491870,19.2202673,72.8368288,Mumbai,400092,12
GS1136491870,19.2202673,72.8368288,Mumbai,400092,12
GS1396861657,19.0862255,72.9114508,Mumbai,400075,10
GS1750925357,19.2283287,72.8217676,Mumbai,400092,34
GS1479281035,19.2148814,72.8747412,Mumbai,400101,12
GS1909175982,19.1837563,72.8637829,Mumbai,400097,17
GS1734471148,19.18066978,72.85980988,Mumbai,400097,17
GS1388962282,19.0234599,72.8442184,Mumbai,400028,16
GS1388962282,19.0234599,72.8442184,Mumbai,400028,16
GS1388962282,19.0234599,72.8442184,Mumbai,400028,16
GS2092648399,19.0320702,72.8407126,Mumbai,400016,16
GS2092648399,19.0320702,72.8407126,Mumbai,400016,16
GS1985915822,18.9965274,72.836837,Mumbai,400012,40
GS1985915822,18.9965274,72.836837,Mumbai,400012,40
GS2090491780,19.1126521,72.8922427,Mumbai,400072,10
BZPPL00961114,19.114801,72.89389,Mumbai,400072,10
GS1897489925,18.9243191,72.8323002,Mumbai,400005,11
GS1317040894,19.1479598,72.9283995,Mumbai,400042,2
GS1591585692,19.0016213,72.8442071,Mumbai,400012,40
GS1827221705,19.2087061,72.9885003,Mumbai,400601,7
GS1889704904,19.1189786,72.8275491,Mumbai,400053,6
GS1610373880,19.2226542,72.8340782,Mumbai,400067,12
GS1527209014,19.10358,72.884559,Mumbai,400072,10
GS2055253635,19.1085721,72.8622604,Mumbai,400099,9
GS1247447090,19.2546432,72.9735992,Mumbai,400607,13
GS1331714092,19.09610939,72.91404724,Mumbai,400086,10
GS1044137413,18.9477004,72.7937522,Mumbai,400006,11
GS1033896768,19.0742221,72.9036229,Mumbai,400043,10
GS1249808009,19.1118113,72.8985113,Mumbai,400072,10
GS1691382947,19.144763,72.8311179,Mumbai,400102,6
GS1641170694,19.0501169,72.9294465,Mumbai,400051,19
GS1695533746,19.1711966,72.9463232,Mumbai,400080,7
GS2045968518,19.1146311,72.8268994,Mumbai,400049,6
GS2045968518,19.1146311,72.8268994,Mumbai,400049,6
GS1985915822,18.9965274,72.836837,Mumbai,400012,40
GS1985915822,18.9965274,72.836837,Mumbai,400012,40
GS1218446471,19.2091035,72.8368557,Mumbai,400067,0
GS1179579711,19.141476,72.793997,Mumbai,400061,20
GS1973046342,19.2228643,72.8403087,Mumbai,400092,12
GS1829004473,19.0184173,72.8374238,Mumbai,400095,40
GS2034979242,19.077318,72.878609,Mumbai,400070,10
GS1863242925,19.0271156,72.8606466,Mumbai,400037,5
GS1677782901,19.1370397,72.8554793,Mumbai,400060,17
GS1677782901,19.1370397,72.8554793,Mumbai,400060,17
GS2022084914,19.0136868,72.8653943,Mumbai,400037,40
GS1254809184,19.0600094,72.8377253,Mumbai,400050,16
GS1885840932,19.2278159,72.9670468,Mumbai,400610,7
GS1543909279,19.1488461,72.9314595,Mumbai,400078,2
GS1883424006,19.1519924,72.9475061,Mumbai,400042,7
GS1218446471,19.2091035,72.8368557,Mumbai,400067,0
GS1118381754,19.2159165,72.8432628,Mumbai,400092,12
GS2086189267,19.16639709,72.95587921,Mumbai,400081,7
GS1085884175,19.185507,72.8587038,Mumbai,400097,17
GS1085884175,19.1560726,72.8350107,Mumbai,400097,17
GS1191122441,18.9644413,72.8314141,Mumbai,400008,40
GS1309504810,19.1649941,72.8430649,Mumbai,400104,17
GS1252298875,19.2317365,72.8445321,Mumbai,400091,12
GS1692121889,19.0238282,72.8348878,Mumbai,400028,16
GS1469214820,19.178162,72.8462573,Mumbai,400064,17
GS2137502363,19.1477313,72.8390306,Mumbai,400102,17
GS2116950894,19.1853919,72.8423109,Mumbai,400064,17
GS1956656053,18.913596,72.8086727,Mumbai,400605,11
GS1730075460,19.08097839,72.90840149,Mumbai,400077,10
GS1992478952,19.0605737,72.8504402,Mumbai,400051,16
GS1825946661,19.2111487,72.8732101,Mumbai,400101,17
GS1041577429,19.018564,72.8172632,Mumbai,400030,5
GS1973997210,19.1958572,72.9803632,Mumbai,400601,15
GS1982173309,18.9129938,72.8225239,Mumbai,400005,11
GS1109671602,19.1233707,72.8829529,Mumbai,400059,17
GS1056827795,19.1360028,72.8445698,Mumbai,400102,6
GS2136868572,19.2597965,72.970464,Mumbai,400615,14
GS1834452730,19.0420178,72.8417395,Mumbai,400016,16
GS1663329361,19.1684992,72.8788412,Mumbai,400065,17
GS1663329361,19.16839027,72.87858582,Mumbai,400065,17
GS1633517663,19.1178967,72.8488152,Mumbai,400069,9
GS2020007147,19.123231,72.8714825,Mumbai,400093,17
GS1342826381,19.1041368,72.8366042,Mumbai,400056,16
GS2139437229,18.9739304,72.8240952,Mumbai,400011,40
GS1010998652,19.20837519,72.95710922,Mumbai,400606,7
GS1479701469,19.11731911,72.88739777,Mumbai,400072,9
GS1924164584,19.139751,72.790781,Mumbai,400095,20
GS2101562413,19.167233,72.966661,Mumbai,400081,15
GS1257018680,19.1030589,72.9231712,Mumbai,400079,10
GS1893356166,19.2345563,72.8515393,Mumbai,400092,12
GS1006671933,19.19725037,72.81659698,Mumbai,400095,0
GS1512376166,19.2253699,72.8349168,Mumbai,400092,12
GS1511761904,18.954387,72.8235824,Mumbai,400004,40
GS2145234849,18.9850009,72.8368651,Mumbai,400027,40
GS1971845954,19.1376824,72.8415499,Mumbai,400102,6
GS1971845954,19.1376824,72.8415499,Mumbai,400102,6
GS1971845954,19.1376824,72.8415499,Mumbai,400102,6
GS2129897463,18.9501447,72.8246481,Mumbai,400002,11
GS2129897463,18.9501447,72.8246481,Mumbai,400002,11
GS1884438453,19.0575686,72.8295075,Mumbai,400050,16
GS2144780972,19.1423563,72.8449475,Mumbai,400102,17
GS1938435251,19.0936485,72.8284998,Mumbai,400049,16
GS1065733563,19.089934,72.842177,Mumbai,400054,16
GS1424678492,19.2197281,72.9594721,Mumbai,400080,7
GS1281838974,19.0610935,72.9168836,Mumbai,400043,19
GS1260315975,19.1735922,72.9648782,Mumbai,400081,15
GS1143154453,19.1297463,72.9311425,Mumbai,400042,2
GS2125090080,19.1163114,72.8588999,Mumbai,400093,9
GS1114384338,19.2287244,72.8494423,Mumbai,400092,12
GS1241371263,19.1357812,72.8115071,Mumbai,400061,20
GS2077270973,19.1202729,72.9379362,Mumbai,400083,10
GS1970683243,19.1200295,72.9267653,Mumbai,400079,10
GS2088057925,19.0738837,72.868325,Mumbai,400098,16
GS1325938441,19.1697897,72.863989,Mumbai,400063,17
GS1668283677,19.0022137,72.8240375,Mumbai,400013,40
GS1440373657,19.2563759,72.9724459,Mumbai,400615,13
GS1112349401,19.1108496,72.857825,Mumbai,400099,9
GS1112349401,19.1116702,72.8560711,Mumbai,400099,9
GS1112349401,19.1115856,72.8562597,Mumbai,400099,9
GS1041577429,19.018564,72.8172632,Mumbai,400030,5
GS1527209014,19.10358,72.884559,Mumbai,400072,10
GS1670077122,19.1767003,72.8367474,Mumbai,400064,17
GS2045968518,19.1146311,72.8268994,Mumbai,400049,6
GS2045968518,19.1146311,72.8268994,Mumbai,400049,6
GS1484927726,19.2070871,72.8685327,Mumbai,400101,17
GS1930570317,19.1794484,72.9497924,Mumbai,400080,7
GS1613919449,19.070532,72.8474211,Mumbai,400007,16
GS1409318900,19.2147336,72.9614464,Mumbai,400606,7
GS2116950894,19.1853919,72.8423109,Mumbai,400064,17
GS1611169759,19.0601927,72.8330156,Mumbai,400050,16
GS1418799376,19.2288153,72.8274461,Mumbai,400092,34
GS1611263588,19.06178856,72.82285309,Mumbai,400050,16
GS1296330468,19.1374729,72.8454577,Mumbai,400102,17
GS1296330468,19.1374729,72.8454577,Mumbai,400102,17
GS1917725567,19.201652,72.8202677,Mumbai,400095,0
GS1937615641,19.1404526,72.8205109,Mumbai,400053,20
GS1971845954,19.1376824,72.8415499,Mumbai,400102,6
GS1971845954,19.1376824,72.8415499,Mumbai,400102,6
GS1971845954,19.1376824,72.8415499,Mumbai,400102,6
GS1574157951,19.0901299,72.9027983,Mumbai,400087,10
GS1663329361,19.1684992,72.8788412,Mumbai,400065,17
GS1663329361,19.16839027,72.87858582,Mumbai,400065,17
GS1565015227,19.1356881,72.9337917,Mumbai,400042,2
GS1524009935,19.094678,72.883409,Mumbai,400072,10
GS1112572537,19.0586788,72.8443768,Mumbai,400051,16
GS1439735827,19.1438712,72.8287638,Mumbai,400058,6
GS1979880296,19.2654047,72.9672708,Mumbai,400615,14
GS1608807173,19.1228527,72.8838549,Mumbai,400059,4
GS1544057099,19.0709411,72.8292074,Mumbai,400043,16
GS1042086298,19.2254132,72.8479956,Mumbai,400103,12
GS1976540511,19.2098707,72.9600443,Mumbai,400079,7
GS1639292782,19.1897967,72.845084,Mumbai,400064,17
GS1381220262,19.2156612,72.8482997,Mumbai,400092,12
GS1381220262,19.2156612,72.8482997,Mumbai,400092,12
GS2096410377,19.05169296,72.87230682,Mumbai,400022,9
GS1489200842,19.0584261,72.9031582,Mumbai,400071,10
GS1617292793,19.037041,72.8450969,Mumbai,400083,16
GS1209346808,19.05755234,72.8348999,Mumbai,400050,16
GS1522382985,19.18639183,72.94151306,Mumbai,400080,7
GS1544969791,19.1793293,72.9409197,Mumbai,400080,7
GS1246012078,19.176016,72.9467947,Mumbai,400080,7
GS1246012078,19.176016,72.9467947,Mumbai,400080,7
GS1469214820,19.178162,72.8462573,Mumbai,400064,17
GS1138947627,19.2371217,72.8725634,Mumbai,400066,12
GS2034905865,19.1915108,72.8359239,Mumbai,400064,0
GS1926118911,19.0968416,72.9241087,Mumbai,400079,10
GS1856138433,19.0114166,72.8460948,Mumbai,400014,40
GS1273634210,19.20481012,72.82275595,Mumbai,400067,0
GS1484146836,19.0639898,72.8825627,Mumbai,400024,10
GS1922585265,18.9643891,72.8126428,Mumbai,400007,8
GS1005843180,19.0853649,72.8467996,Mumbai,400055,16
GS1246012078,19.176016,72.9467947,Mumbai,400080,7
GS1246012078,19.176016,72.9467947,Mumbai,400080,7
BZSPS0000070,19.21219444,72.83574677,Mumbai,400067,12
GS2092648399,19.0320702,72.8407126,Mumbai,400016,16
GS2092648399,19.0320702,72.8407126,Mumbai,400016,16
GS1489200842,19.0584261,72.9031582,Mumbai,400071,10
GS1870138309,19.0746113,72.8660635,Mumbai,400098,16
GS1909214114,19.1185751,72.8956218,Mumbai,400072,10
GS1523882471,19.1216926,72.8379009,Mumbai,400058,6
GS1372883159,19.1420107,72.8054388,Mumbai,400061,20
GS1587930435,19.2215991,72.9774656,Mumbai,400607,7
GS1480154686,19.081813,72.8581419,Mumbai,400055,16
GS1543918829,19.2251707,72.8551656,Mumbai,400092,12
GS1000812317,19.1271392,72.9193661,Mumbai,400076,4
GS1060497414,18.9152646,72.8305084,Mumbai,400005,11
GS1004044563,19.1056749,72.8287367,Mumbai,400049,16
GS1618999493,18.9691258,72.8325781,Mumbai,400008,40
GS1232625513,19.0616066,72.9069711,Mumbai,400089,10
GS1683310847,19.1318746,72.9345309,Mumbai,400042,2
GS1085884175,19.185507,72.8587038,Mumbai,400079,17
GS1085884175,19.1560726,72.8350107,Mumbai,400079,17
GS1659828803,19.18171692,72.86142731,Mumbai,400097,17
GS1591585692,19.0016213,72.8442071,Mumbai,400012,40
GS1363491647,19.125764,72.8504095,Mumbai,400053,6
GS1363491647,19.1256443,72.8502278,Mumbai,400053,6
GS1182911526,19.10219574,72.91751099,Mumbai,400079,10
GS1045802339,19.188407,72.8251491,Mumbai,400095,0
GS1318983475,19.0677312,72.8990146,Mumbai,400089,10
GS1781905375,19.1404312,72.9231712,Mumbai,400078,4
GS2020675657,19.1757956,72.8419473,Mumbai,400098,17
GS1726308650,19.2135126,72.9659569,Mumbai,400606,7
GS1213108775,19.2230951,72.8565599,Mumbai,400066,12
GS1009637194,19.2103784,72.8380901,Mumbai,400067,12
GS1116464798,19.1326873,72.8551085,Mumbai,400066,17
GS2123698475,19.1041891,72.9161575,Mumbai,400079,10
GS1242122892,19.2105253,72.8358444,Mumbai,400067,0
GS1305256243,18.9604851,72.8372467,Mumbai,400009,40
GS2070430771,19.189098,73.0050449,Mumbai,400605,15
GS1941025097,19.1815167,72.988694,Mumbai,400605,15
GS1509107473,19.063506,72.8613779,Mumbai,400051,16
GS1629078031,19.1676486,72.8801797,Mumbai,400065,17
GS1999615379,18.9476146,72.8342861,Mumbai,400001,40
GS1677782901,19.1370397,72.8554793,Mumbai,400060,17
GS1677782901,19.1370397,72.8554793,Mumbai,400060,17
GS1793711739,18.9632164,72.8129826,Mumbai,400007,8
GS1308529788,19.0719146,72.8366468,Mumbai,400052,16
GS1144845787,19.1763071,72.8608856,Mumbai,400063,17
GS1041070006,19.1028892,72.8374303,Mumbai,400056,16
GS1004044563,19.1056749,72.8287367,Mumbai,400049,16
GS1333541197,19.0625193,72.8324617,Mumbai,400050,16
GS2021599255,19.136606,72.9367197,Mumbai,400042,2
GS1109671602,19.1233707,72.8829529,Mumbai,400058,17
GS1187205018,19.0637394,72.9009554,Mumbai,400089,10
GS1282080560,19.208714,72.821088,Mumbai,400067,34
GS1782120464,19.03155518,72.8536377,Mumbai,400019,16
GS2005653862,19.02787399,72.85575104,Mumbai,400019,5
GS1623741771,19.1128781,72.8536711,Mumbai,400069,9
GS1363491647,19.125764,72.8504095,Mumbai,400069,6
GS1363491647,19.1256443,72.8502278,Mumbai,400069,6
BZPPL00960701,19.2254133,72.8350466,Mumbai,400091,12
GS1479281035,19.2148814,72.8747412,Mumbai,400101,12
GS1039677774,19.1668431,73.027245,Mumbai,400601,22
GS1369808399,19.1935241,72.8363653,Mumbai,400064,0
GS1045802339,19.188407,72.8251491,Mumbai,400095,0
GS1369808399,19.1935241,72.8363653,Mumbai,400064,0
GS1919872543,19.1557924,72.8519564,Mumbai,400063,17
GS1527450973,19.1347168,72.8657728,Mumbai,400060,17
GS1935926902,19.0387839,72.9201731,Mumbai,400094,19
GS1350511439,18.9560816,72.8378392,Mumbai,400009,40
GS1388962282,19.0234599,72.8442184,Mumbai,400028,16
GS1388962282,19.0234599,72.8442184,Mumbai,400028,16
GS1388962282,19.0234599,72.8442184,Mumbai,400028,16
GS1956656053,18.913596,72.8086727,Mumbai,400605,11
GS2042323816,19.2029158,72.9839396,Mumbai,400601,15
GS1114384338,19.2287244,72.8494423,Mumbai,400092,12
GS2002026537,19.1483497,72.8404703,Mumbai,400102,17
GS1495758414,19.0156039,72.8258398,Mumbai,400025,5
GS1433137479,18.9845182,72.8396941,Mumbai,400027,40
GS1936119460,19.1631788,72.7839141,Mumbai,400061,20
GS1731013286,19.1976366,72.8388631,Mumbai,400064,0
GS1731013286,19.1976366,72.8388631,Mumbai,400064,0
GS1496834212,19.0458346,72.8413473,Mumbai,400016,16
GS1395010138,19.1199968,72.9089489,Mumbai,400076,10
